Date,Product_ID,Category,Size,Color,Units_Sold,Stock_On_Hand,Restock_Quantity,Store_Location,Return_Flag,Price,Season
2024-10-25,P4782,Tops,S,Blue,12,0,10,Mumbai,0,1387.2,Winter
2024-10-25,P3227,Jeans,L,Black,15,12,3,Delhi,0,931.76,Monsoon
2024-10-25,P1989,Jeans,S,White,6,30,0,Delhi,0,1219.78,Winter
2024-10-25,P2115,Jeans,S,Red,11,29,0,Mumbai,1,1488.58,Festive
2024-10-25,P5423,Jeans,M,Black,14,87,0,Mumbai,0,890.05,Monsoon
2024-10-25,P6605,Jackets,S,Green,19,72,0,Mumbai,1,1612.55,Summer
2024-10-25,P7548,Shirts,M,Green,12,97,0,Delhi,1,848.4,Summer
2024-10-26,P8728,Dresses,M,Red,12,16,27,Delhi,1,539.21,Winter
2024-10-26,P1373,Tops,L,Blue,0,90,0,Delhi,0,1096.15,Winter
2024-10-26,P2632,Jeans,S,Red,13,24,0,Mumbai,1,1604.63,Festive
2024-10-26,P7285,Dresses,M,Blue,8,89,0,Delhi,0,1391.63,Monsoon
2024-10-26,P8052,Jackets,L,White,8,5,32,Hyderabad,0,1299.42,Festive
2024-10-26,P3385,Jackets,L,Red,4,79,0,Mumbai,1,1154.31,Summer
2024-10-27,P8642,Jackets,XL,Red,12,9,19,Hyderabad,1,1456.79,Festive
2024-10-27,P9029,Tops,L,Red,3,23,0,Delhi,1,1414.82,Monsoon
2024-10-27,P8944,Jeans,L,Blue,5,15,26,Hyderabad,1,1983.94,Monsoon
2024-10-27,P3581,Jeans,M,Green,10,97,0,Mumbai,0,1071.4,Monsoon
2024-10-27,P2620,Shirts,S,Black,1,24,0,Mumbai,1,1453.17,Summer
2024-10-27,P5609,Jackets,M,Blue,18,4,3,Mumbai,0,941.49,Summer
2024-10-27,P8051,Dresses,S,White,9,47,0,Mumbai,0,521.61,Monsoon
2024-10-27,P3114,Tops,S,Red,19,84,0,Hyderabad,1,501.89,Summer
2024-10-27,P9107,Shirts,S,Red,9,39,0,Delhi,0,484.04,Monsoon
2024-10-27,P7834,Jackets,XL,Black,17,74,0,Mumbai,1,1770.26,Winter
2024-10-27,P7995,Jeans,M,Black,15,51,0,Delhi,0,1793.22,Summer
2024-10-27,P1994,Jackets,S,Green,7,83,0,Mumbai,0,1604.52,Monsoon
2024-10-27,P2490,Shirts,M,Green,15,16,5,Hyderabad,0,458.32,Winter
2024-10-28,P5083,Tops,S,Black,14,62,0,Mumbai,1,511.38,Summer
2024-10-28,P8162,Tops,L,Red,16,74,0,Mumbai,1,1778.95,Winter
2024-10-28,P8561,Shirts,S,White,18,6,9,Mumbai,0,312.77,Summer
2024-10-28,P9339,Jeans,M,Red,9,93,0,Hyderabad,0,399.29,Festive
2024-10-28,P1478,Jeans,M,Red,3,55,0,Mumbai,0,1194.41,Winter
2024-10-28,P6274,Shirts,S,Red,10,11,49,Mumbai,0,1156.68,Summer
2024-10-28,P4611,Shirts,S,Green,4,86,0,Mumbai,0,1872.15,Summer
2024-10-28,P8783,Dresses,S,Green,10,64,0,Mumbai,0,1203.03,Winter
2024-10-28,P2258,Dresses,L,Red,14,83,0,Hyderabad,1,1193.5,Festive
2024-10-28,P3823,Shirts,L,Green,3,13,40,Delhi,1,1581.16,Winter
2024-10-28,P8726,Shirts,M,White,9,31,0,Delhi,0,1270.23,Winter
2024-10-28,P9185,Shirts,L,Green,9,100,0,Hyderabad,0,1241.41,Festive
2024-10-28,P2146,Jackets,M,Red,8,56,0,Hyderabad,0,1822.61,Summer
2024-10-28,P7658,Tops,L,Red,20,20,0,Mumbai,1,400.92,Monsoon
2024-10-28,P5774,Tops,S,Red,20,19,14,Hyderabad,0,300.03,Winter
2024-10-29,P6371,Jackets,M,Black,5,67,0,Mumbai,0,1146.28,Festive
2024-10-29,P6558,Jeans,S,Black,7,54,0,Delhi,1,493.1,Winter
2024-10-29,P4120,Jeans,M,Black,11,33,0,Hyderabad,0,1978.78,Festive
2024-10-29,P2787,Shirts,M,Black,8,45,0,Mumbai,0,590.99,Summer
2024-10-29,P7655,Jackets,XL,Red,14,90,0,Hyderabad,0,1383.44,Winter
2024-10-29,P7360,Dresses,M,Blue,19,10,23,Mumbai,0,770.13,Summer
2024-10-29,P8725,Jackets,S,Black,11,51,0,Mumbai,0,1332.06,Monsoon
2024-10-29,P3638,Shirts,XL,White,9,59,0,Mumbai,1,405.72,Monsoon
2024-10-29,P2624,Shirts,M,White,14,43,0,Delhi,1,361.91,Monsoon
2024-10-29,P6325,Jackets,M,Black,1,1,32,Mumbai,1,723.89,Monsoon
2024-10-30,P2071,Dresses,XL,Red,0,100,0,Hyderabad,0,1130.75,Festive
2024-10-30,P1002,Jackets,L,Blue,0,20,0,Hyderabad,0,1278.37,Monsoon
2024-10-30,P1936,Jackets,S,Green,14,29,0,Delhi,0,1663.62,Winter
2024-10-30,P5114,Shirts,L,Blue,18,70,0,Hyderabad,1,806.4,Festive
2024-10-30,P5410,Dresses,S,Red,4,81,0,Mumbai,1,1914.11,Winter
2024-10-30,P5361,Jeans,M,White,1,48,0,Mumbai,0,1113.25,Festive
2024-10-30,P6516,Dresses,S,Red,10,86,0,Delhi,0,820.07,Winter
2024-10-30,P8404,Tops,M,Green,10,55,0,Hyderabad,0,1514.58,Summer
2024-10-30,P4027,Tops,S,White,12,93,0,Delhi,0,741.53,Winter
2024-10-31,P4069,Dresses,M,Green,1,50,0,Mumbai,0,1933.74,Winter
2024-10-31,P1101,Shirts,M,Black,13,63,0,Delhi,1,1993.81,Winter
2024-10-31,P9748,Jackets,L,Black,14,80,0,Delhi,1,1789.35,Summer
2024-10-31,P2488,Jeans,M,Green,4,49,0,Mumbai,0,526.12,Monsoon
2024-10-31,P9037,Dresses,M,Red,10,11,12,Delhi,0,356.78,Winter
2024-10-31,P1516,Tops,M,Green,5,23,0,Delhi,0,493.49,Winter
2024-10-31,P3964,Shirts,M,Green,19,50,0,Mumbai,1,366.58,Winter
2024-10-31,P1432,Tops,S,Black,3,3,46,Delhi,0,563.58,Summer
2024-11-01,P5062,Dresses,XL,Blue,7,82,0,Delhi,0,658.42,Winter
2024-11-01,P2349,Dresses,M,Green,6,80,0,Hyderabad,0,456.25,Festive
2024-11-01,P4228,Jeans,S,Blue,8,84,0,Hyderabad,1,633.07,Winter
2024-11-01,P1817,Jeans,XL,Red,18,100,0,Hyderabad,0,1895.46,Monsoon
2024-11-01,P9632,Dresses,XL,Blue,20,48,0,Hyderabad,0,1028.71,Monsoon
2024-11-01,P3021,Dresses,M,Green,16,55,0,Delhi,1,1632.0,Summer
2024-11-01,P6130,Jeans,S,Green,15,79,0,Delhi,1,1617.58,Summer
2024-11-01,P5840,Jeans,S,White,1,17,0,Mumbai,0,1702.13,Summer
2024-11-01,P1549,Dresses,M,Blue,0,60,0,Hyderabad,0,1202.5,Summer
2024-11-01,P5607,Tops,S,Blue,20,3,15,Hyderabad,1,821.06,Festive
2024-11-01,P6364,Tops,XL,Blue,10,11,28,Mumbai,1,459.12,Festive
2024-11-02,P4539,Jeans,S,Black,13,71,0,Mumbai,0,1355.41,Festive
2024-11-02,P8086,Jeans,M,Black,5,16,31,Hyderabad,0,445.71,Summer
2024-11-02,P7785,Shirts,L,Black,17,76,0,Delhi,1,1223.88,Festive
2024-11-02,P1444,Dresses,M,Green,5,40,0,Delhi,0,1732.98,Monsoon
2024-11-02,P3246,Jackets,S,Blue,8,43,0,Hyderabad,1,443.75,Summer
2024-11-02,P7029,Tops,L,White,17,46,0,Mumbai,1,1591.12,Summer
2024-11-02,P9047,Dresses,L,Blue,17,79,0,Hyderabad,0,578.78,Festive
2024-11-02,P5677,Dresses,L,White,16,10,3,Mumbai,0,1062.29,Monsoon
2024-11-02,P7172,Dresses,M,White,15,91,0,Hyderabad,1,897.39,Festive
2024-11-02,P3531,Jackets,S,White,5,15,41,Delhi,1,1507.39,Winter
2024-11-03,P4815,Tops,XL,White,6,58,0,Hyderabad,1,1989.83,Festive
2024-11-03,P2754,Jackets,M,Black,16,26,0,Hyderabad,1,1641.63,Winter
2024-11-03,P9831,Jackets,S,Blue,14,76,0,Hyderabad,0,475.81,Monsoon
2024-11-03,P9531,Jeans,L,White,6,21,0,Mumbai,1,1151.98,Monsoon
2024-11-03,P6890,Shirts,M,Blue,5,74,0,Mumbai,0,1241.27,Monsoon
2024-11-03,P6736,Jackets,M,Green,2,52,0,Delhi,0,641.78,Monsoon
2024-11-03,P8874,Dresses,XL,Red,1,82,0,Mumbai,1,341.87,Festive
2024-11-03,P2725,Dresses,L,Red,9,12,30,Mumbai,0,800.11,Summer
2024-11-03,P6413,Shirts,M,Black,8,22,0,Delhi,0,726.08,Winter
2024-11-03,P2377,Shirts,M,Red,4,8,26,Hyderabad,1,648.15,Monsoon
2024-11-03,P8723,Tops,XL,Blue,19,56,0,Delhi,0,388.83,Winter
2024-11-03,P2657,Jeans,M,Green,18,13,21,Hyderabad,0,1153.64,Festive
2024-11-04,P3143,Dresses,XL,Blue,20,98,0,Mumbai,1,1482.92,Festive
2024-11-04,P7368,Jackets,M,White,10,46,0,Hyderabad,1,1396.85,Monsoon
2024-11-04,P4612,Jackets,XL,Red,18,93,0,Delhi,1,1677.24,Monsoon
2024-11-04,P4838,Jackets,M,Green,9,68,0,Delhi,1,544.98,Winter
2024-11-04,P9260,Tops,M,White,16,41,0,Delhi,0,1437.49,Summer
2024-11-04,P6806,Dresses,XL,White,0,75,0,Hyderabad,0,678.65,Winter
2024-11-04,P9139,Shirts,S,Red,15,93,0,Delhi,1,1048.07,Winter
2024-11-04,P5969,Tops,S,Black,2,73,0,Delhi,1,871.93,Festive
2024-11-05,P4976,Jackets,L,Blue,2,28,0,Mumbai,0,1173.08,Summer
2024-11-05,P7943,Jeans,M,Red,0,92,0,Delhi,0,1031.65,Winter
2024-11-05,P6833,Dresses,L,Blue,17,90,0,Hyderabad,0,1131.51,Summer
2024-11-05,P2594,Shirts,S,Red,6,95,0,Delhi,0,1794.61,Summer
2024-11-05,P5661,Jackets,M,Green,6,98,0,Hyderabad,0,1321.07,Winter
2024-11-05,P7654,Dresses,L,Blue,16,71,0,Mumbai,1,916.38,Festive
2024-11-05,P4816,Dresses,L,Black,8,11,0,Mumbai,1,847.23,Monsoon
2024-11-06,P1228,Jeans,L,Black,1,51,0,Delhi,0,586.74,Winter
2024-11-06,P5620,Tops,XL,Black,3,67,0,Mumbai,0,1356.72,Winter
2024-11-06,P4712,Jackets,XL,Green,9,1,23,Hyderabad,1,1596.53,Monsoon
2024-11-06,P3288,Jeans,S,Black,9,49,0,Hyderabad,1,625.97,Festive
2024-11-06,P6082,Jeans,L,Blue,14,82,0,Delhi,0,733.98,Monsoon
2024-11-06,P2742,Shirts,S,Red,9,87,0,Delhi,0,546.98,Festive
2024-11-06,P2807,Tops,S,White,5,84,0,Mumbai,0,910.78,Summer
2024-11-06,P4014,Jeans,S,Green,1,70,0,Hyderabad,1,337.62,Festive
2024-11-06,P2679,Tops,XL,Red,9,34,0,Hyderabad,0,1256.42,Monsoon
2024-11-06,P6909,Dresses,S,Green,6,63,0,Delhi,0,329.9,Winter
2024-11-06,P6453,Shirts,XL,Blue,2,62,0,Delhi,0,643.3,Summer
2024-11-07,P1879,Jeans,L,Blue,11,54,0,Delhi,0,1393.12,Summer
2024-11-07,P9287,Tops,XL,Black,17,21,0,Hyderabad,1,1052.53,Monsoon
2024-11-07,P4657,Tops,S,Black,5,55,0,Delhi,1,1154.36,Winter
2024-11-07,P1967,Dresses,XL,Black,7,96,0,Mumbai,1,1664.96,Monsoon
2024-11-07,P8522,Tops,L,Green,4,73,0,Mumbai,1,1615.68,Summer
2024-11-07,P9443,Jackets,L,Black,14,71,0,Delhi,0,682.99,Winter
2024-11-07,P9934,Dresses,M,Green,15,50,0,Delhi,1,1441.7,Winter
2024-11-07,P3883,Jeans,L,Green,20,94,0,Hyderabad,0,1726.83,Festive
2024-11-07,P9389,Dresses,S,Blue,3,85,0,Mumbai,0,1061.03,Monsoon
2024-11-07,P3160,Jackets,S,Black,6,7,20,Mumbai,0,1077.56,Monsoon
2024-11-07,P2911,Dresses,XL,Blue,3,27,0,Mumbai,1,1527.82,Monsoon
2024-11-07,P6963,Dresses,XL,Green,18,36,0,Hyderabad,1,467.84,Winter
2024-11-07,P8266,Tops,L,Black,10,19,37,Hyderabad,1,1470.99,Winter
2024-11-08,P2534,Jackets,L,Black,12,65,0,Hyderabad,1,1387.8,Winter
2024-11-08,P2383,Jackets,XL,Green,6,5,40,Hyderabad,1,1603.12,Winter
2024-11-08,P9304,Shirts,M,Green,3,69,0,Hyderabad,0,1922.96,Winter
2024-11-08,P5054,Jeans,XL,Red,18,66,0,Hyderabad,1,809.69,Festive
2024-11-08,P8959,Jackets,L,Blue,18,86,0,Delhi,1,1334.76,Festive
2024-11-08,P5967,Tops,M,Green,8,84,0,Mumbai,0,957.27,Summer
2024-11-08,P2099,Jeans,M,Black,18,7,2,Hyderabad,0,768.36,Festive
2024-11-08,P8995,Shirts,S,Black,4,20,0,Delhi,0,408.68,Summer
2024-11-08,P5658,Dresses,S,Black,10,93,0,Mumbai,0,1772.36,Summer
2024-11-08,P3980,Jackets,L,Blue,18,40,0,Mumbai,0,1605.72,Festive
2024-11-08,P2546,Shirts,S,Black,12,55,0,Mumbai,1,751.64,Winter
2024-11-08,P1120,Shirts,S,Black,11,65,0,Delhi,0,719.26,Festive
2024-11-09,P7631,Tops,M,Red,20,6,3,Delhi,0,1060.63,Winter
2024-11-09,P7185,Jeans,L,Blue,5,84,0,Hyderabad,1,1702.85,Summer
2024-11-09,P2768,Jeans,L,White,13,10,36,Mumbai,0,1757.52,Summer
2024-11-09,P6868,Jackets,M,Blue,11,23,0,Mumbai,1,1929.92,Winter
2024-11-09,P5614,Shirts,M,White,20,100,0,Delhi,0,1362.87,Festive
2024-11-09,P9399,Dresses,S,Black,0,71,0,Hyderabad,0,1903.18,Festive
2024-11-09,P8979,Dresses,M,White,7,66,0,Delhi,0,1363.6,Monsoon
2024-11-09,P9849,Shirts,M,Blue,18,16,36,Delhi,0,1825.57,Winter
2024-11-09,P3725,Shirts,S,Red,7,80,0,Delhi,0,1428.47,Summer
2024-11-09,P4569,Tops,XL,Green,2,70,0,Mumbai,1,300.94,Winter
2024-11-09,P2398,Jackets,S,Black,13,21,0,Hyderabad,1,1951.85,Festive
2024-11-09,P9749,Shirts,L,Red,6,13,4,Delhi,1,1521.75,Monsoon
2024-11-10,P3364,Tops,L,White,0,66,0,Hyderabad,0,1898.46,Monsoon
2024-11-10,P2004,Jackets,M,Red,8,87,0,Mumbai,1,499.4,Winter
2024-11-10,P7146,Dresses,L,Blue,10,25,0,Delhi,0,1655.73,Monsoon
2024-11-10,P3758,Shirts,S,Green,14,80,0,Delhi,0,836.77,Summer
2024-11-10,P3106,Jackets,M,Red,16,90,0,Hyderabad,1,1123.84,Winter
2024-11-10,P2006,Jackets,M,Red,17,9,48,Hyderabad,1,1958.03,Winter
2024-11-10,P3248,Jackets,S,White,2,24,0,Delhi,0,1366.1,Summer
2024-11-10,P2167,Dresses,L,Black,17,55,0,Hyderabad,0,1379.53,Winter
2024-11-10,P9074,Dresses,M,Blue,18,73,0,Mumbai,0,870.51,Monsoon
2024-11-10,P6442,Jackets,M,Black,15,16,7,Mumbai,0,864.91,Monsoon
2024-11-10,P5763,Jeans,S,White,19,45,0,Delhi,0,599.59,Festive
2024-11-10,P5535,Jeans,XL,Blue,11,51,0,Mumbai,1,398.51,Winter
2024-11-10,P9144,Tops,M,Black,7,79,0,Hyderabad,1,820.49,Monsoon
2024-11-10,P8943,Tops,S,Black,11,55,0,Delhi,0,1476.04,Winter
2024-11-11,P7050,Jeans,L,Blue,8,61,0,Mumbai,1,1911.61,Summer
2024-11-11,P8165,Dresses,L,Blue,13,80,0,Hyderabad,1,557.1,Festive
2024-11-11,P9645,Jackets,S,White,2,68,0,Delhi,0,489.08,Festive
2024-11-11,P2131,Dresses,M,Red,2,19,2,Hyderabad,0,1284.16,Summer
2024-11-11,P1674,Jeans,S,Black,9,61,0,Mumbai,1,712.79,Monsoon
2024-11-11,P9755,Tops,S,Red,5,76,0,Mumbai,0,1812.53,Winter
2024-11-11,P1032,Jackets,L,Red,8,4,32,Delhi,1,1329.76,Summer
2024-11-12,P8617,Jeans,XL,White,20,4,38,Hyderabad,1,1132.45,Monsoon
2024-11-12,P1240,Dresses,S,Red,20,5,46,Mumbai,0,1905.54,Festive
2024-11-12,P5938,Shirts,L,White,7,61,0,Hyderabad,0,1990.51,Monsoon
2024-11-12,P1958,Jackets,L,Black,3,92,0,Hyderabad,1,1542.64,Monsoon
2024-11-12,P6801,Jackets,S,White,4,17,31,Hyderabad,0,1948.98,Summer
2024-11-12,P1811,Jeans,L,Black,18,94,0,Delhi,0,408.31,Winter
2024-11-12,P7944,Shirts,L,Green,17,59,0,Delhi,1,1252.42,Summer
2024-11-12,P4367,Jackets,S,White,11,50,0,Hyderabad,1,1797.14,Festive
2024-11-12,P2679,Dresses,XL,Red,11,85,0,Delhi,1,318.78,Winter
2024-11-12,P2856,Jackets,XL,Green,9,74,0,Hyderabad,1,1692.22,Festive
2024-11-12,P8558,Shirts,M,White,19,76,0,Delhi,0,1352.19,Festive
2024-11-12,P8397,Dresses,S,White,0,71,0,Mumbai,0,1974.35,Monsoon
2024-11-12,P7551,Tops,S,White,5,91,0,Mumbai,1,1556.92,Summer
2024-11-13,P9948,Jackets,M,Red,16,31,0,Hyderabad,1,519.39,Summer
2024-11-13,P4367,Shirts,L,Black,9,37,0,Hyderabad,0,946.14,Summer
2024-11-13,P7412,Jackets,XL,White,2,99,0,Hyderabad,1,993.65,Festive
2024-11-13,P8852,Jeans,M,White,7,18,20,Hyderabad,1,1415.3,Monsoon
2024-11-13,P6697,Jackets,M,Blue,0,83,0,Delhi,0,612.61,Festive
2024-11-13,P7033,Dresses,L,White,16,38,0,Hyderabad,1,582.91,Festive
2024-11-13,P2676,Tops,S,Blue,6,37,0,Mumbai,0,805.72,Festive
2024-11-13,P8885,Jeans,L,White,17,72,0,Hyderabad,1,1320.1,Festive
2024-11-13,P4393,Dresses,XL,Black,15,93,0,Delhi,1,768.75,Summer
2024-11-13,P6941,Dresses,M,Black,17,44,0,Mumbai,0,1099.25,Summer
2024-11-14,P9485,Jackets,L,White,20,12,7,Mumbai,1,1919.44,Monsoon
2024-11-14,P3617,Jeans,XL,Red,7,9,35,Hyderabad,0,634.1,Summer
2024-11-14,P3540,Jackets,S,Blue,15,2,50,Delhi,1,1406.79,Monsoon
2024-11-14,P7654,Shirts,XL,Black,10,13,12,Mumbai,1,1290.48,Summer
2024-11-14,P6307,Jackets,XL,Red,7,48,0,Hyderabad,0,1157.01,Winter
2024-11-14,P6123,Jackets,S,Black,6,26,0,Hyderabad,0,1119.41,Summer
2024-11-14,P6515,Shirts,L,Black,5,18,7,Mumbai,0,1091.93,Winter
2024-11-15,P5830,Tops,L,Green,5,73,0,Hyderabad,1,327.65,Summer
2024-11-15,P2866,Jeans,M,Blue,12,50,0,Mumbai,1,584.32,Monsoon
2024-11-15,P7122,Jackets,S,Blue,14,15,33,Hyderabad,0,1728.66,Winter
2024-11-15,P9377,Tops,S,Green,7,4,33,Hyderabad,1,1738.83,Winter
2024-11-15,P9876,Jackets,XL,White,11,52,0,Delhi,0,427.4,Monsoon
2024-11-15,P2726,Tops,M,Blue,7,90,0,Delhi,0,1945.74,Winter
2024-11-15,P1985,Shirts,M,Red,15,58,0,Hyderabad,1,485.25,Summer
2024-11-15,P3278,Jeans,M,Green,11,6,4,Delhi,1,721.51,Festive
2024-11-15,P1762,Dresses,S,Black,1,68,0,Hyderabad,0,566.7,Winter
2024-11-15,P4336,Dresses,L,Black,13,54,0,Delhi,0,747.67,Summer
2024-11-15,P4566,Tops,L,Red,1,90,0,Delhi,1,1970.19,Monsoon
2024-11-15,P3172,Jeans,XL,Black,15,53,0,Hyderabad,0,1856.56,Summer
2024-11-16,P1865,Tops,M,Red,9,87,0,Delhi,0,1921.6,Monsoon
2024-11-16,P5223,Tops,M,Red,16,49,0,Mumbai,1,872.19,Winter
2024-11-16,P1073,Dresses,XL,Green,4,98,0,Hyderabad,0,453.93,Summer
2024-11-16,P6682,Jackets,XL,White,2,35,0,Delhi,0,1857.18,Monsoon
2024-11-16,P3118,Tops,L,Red,4,15,40,Delhi,0,477.28,Monsoon
2024-11-16,P5175,Jeans,M,Red,1,19,2,Hyderabad,1,643.18,Monsoon
2024-11-16,P4759,Jeans,S,Black,16,81,0,Delhi,0,419.88,Festive
2024-11-16,P1634,Shirts,XL,Red,2,37,0,Mumbai,1,690.76,Festive
2024-11-17,P3438,Shirts,XL,Blue,7,98,0,Mumbai,1,1612.74,Winter
2024-11-17,P4087,Jeans,M,Green,18,34,0,Hyderabad,1,408.46,Summer
2024-11-17,P7579,Shirts,M,Blue,16,85,0,Delhi,1,1358.06,Winter
2024-11-17,P7226,Jeans,S,Blue,13,69,0,Mumbai,0,518.16,Winter
2024-11-17,P2776,Jeans,L,White,4,87,0,Delhi,0,1110.27,Winter
2024-11-17,P5777,Tops,M,Red,19,68,0,Mumbai,1,767.78,Festive
2024-11-17,P5116,Jeans,XL,Black,14,35,0,Mumbai,0,667.01,Winter
2024-11-17,P5471,Jeans,M,Blue,13,91,0,Hyderabad,0,624.38,Summer
2024-11-17,P7003,Jackets,S,Blue,0,58,0,Delhi,0,738.44,Festive
2024-11-17,P9098,Tops,S,Blue,7,74,0,Hyderabad,1,799.29,Summer
2024-11-17,P8215,Jeans,L,Black,4,74,0,Hyderabad,0,371.55,Festive
2024-11-18,P7881,Jackets,M,Red,11,94,0,Delhi,1,1043.82,Monsoon
2024-11-18,P6100,Jeans,L,Black,4,26,0,Hyderabad,1,765.52,Festive
2024-11-18,P6902,Jackets,XL,White,20,11,47,Hyderabad,1,333.1,Winter
2024-11-18,P7345,Dresses,M,Green,14,10,0,Hyderabad,1,1817.79,Monsoon
2024-11-18,P7139,Jeans,XL,Green,9,64,0,Hyderabad,0,1574.17,Summer
2024-11-18,P6655,Shirts,L,Blue,16,89,0,Hyderabad,1,1074.26,Winter
2024-11-18,P2775,Shirts,S,Blue,20,94,0,Delhi,0,1239.56,Monsoon
2024-11-18,P2277,Jeans,L,White,3,84,0,Delhi,1,1647.54,Festive
2024-11-18,P5281,Dresses,XL,White,9,88,0,Hyderabad,1,1113.85,Festive
2024-11-19,P7519,Tops,M,Green,5,99,0,Hyderabad,0,1571.54,Festive
2024-11-19,P9671,Jeans,S,Red,16,24,0,Mumbai,0,546.8,Winter
2024-11-19,P3158,Jeans,M,White,5,37,0,Mumbai,1,1041.83,Festive
2024-11-19,P1425,Tops,XL,Black,8,6,10,Mumbai,1,1020.23,Summer
2024-11-19,P4465,Shirts,M,Green,9,50,0,Mumbai,0,1644.27,Monsoon
2024-11-19,P2221,Jeans,XL,Blue,1,94,0,Mumbai,0,322.98,Winter
2024-11-19,P3564,Jeans,XL,Black,11,62,0,Hyderabad,1,1395.17,Summer
2024-11-19,P3382,Shirts,M,White,19,17,49,Hyderabad,1,395.86,Monsoon
2024-11-19,P3299,Jackets,M,White,18,99,0,Hyderabad,1,1669.19,Festive
2024-11-19,P8935,Jeans,L,Blue,7,37,0,Delhi,0,916.3,Festive
2024-11-19,P8668,Dresses,XL,Red,4,85,0,Mumbai,1,1125.99,Festive
2024-11-19,P6656,Shirts,XL,Green,16,28,0,Delhi,1,933.46,Festive
2024-11-20,P3965,Shirts,M,Black,11,2,0,Delhi,0,1847.9,Summer
2024-11-20,P3449,Jeans,S,Green,11,97,0,Hyderabad,0,926.62,Winter
2024-11-20,P3514,Jackets,M,White,10,100,0,Mumbai,0,744.64,Monsoon
2024-11-20,P6987,Dresses,XL,White,13,7,34,Delhi,1,1246.31,Monsoon
2024-11-20,P1731,Dresses,XL,Green,14,69,0,Hyderabad,1,359.94,Summer
2024-11-20,P2616,Jeans,XL,White,20,49,0,Hyderabad,1,374.93,Winter
2024-11-20,P8388,Tops,M,Green,6,72,0,Delhi,0,548.24,Festive
2024-11-20,P3797,Tops,M,White,4,47,0,Delhi,1,1104.59,Winter
2024-11-21,P4526,Jeans,XL,Black,4,58,0,Hyderabad,1,1612.18,Monsoon
2024-11-21,P5042,Dresses,S,Blue,19,73,0,Mumbai,0,1799.29,Festive
2024-11-21,P4453,Jackets,S,Blue,4,66,0,Hyderabad,1,362.41,Summer
2024-11-21,P3952,Jackets,M,Black,16,90,0,Hyderabad,0,1456.1,Festive
2024-11-21,P1689,Jeans,L,Red,10,11,48,Mumbai,1,1657.61,Festive
2024-11-21,P8631,Dresses,L,Green,8,56,0,Hyderabad,1,1822.24,Summer
2024-11-21,P5008,Jackets,S,Green,17,62,0,Delhi,1,1224.88,Festive
2024-11-21,P4674,Jeans,L,Blue,6,65,0,Delhi,1,957.84,Monsoon
2024-11-22,P1633,Jeans,XL,Green,7,59,0,Hyderabad,1,989.94,Summer
2024-11-22,P2210,Jackets,XL,Green,3,21,0,Hyderabad,1,704.43,Festive
2024-11-22,P6162,Dresses,XL,Green,10,15,4,Hyderabad,1,378.11,Monsoon
2024-11-22,P2292,Shirts,XL,Green,1,84,0,Mumbai,0,1584.14,Festive
2024-11-22,P8463,Tops,M,Green,4,51,0,Delhi,1,1212.2,Monsoon
2024-11-22,P4008,Tops,XL,Blue,7,87,0,Delhi,1,1353.15,Summer
2024-11-22,P9594,Shirts,XL,Green,17,23,0,Delhi,1,635.13,Summer
2024-11-22,P7971,Jeans,S,White,3,69,0,Mumbai,0,1691.21,Summer
2024-11-22,P5016,Jackets,XL,Green,20,49,0,Delhi,1,931.8,Summer
2024-11-22,P4913,Shirts,XL,Blue,10,23,0,Mumbai,0,417.24,Summer
2024-11-22,P4311,Tops,M,Green,6,9,33,Hyderabad,0,1472.15,Festive
2024-11-22,P6013,Dresses,S,White,13,61,0,Hyderabad,1,444.89,Monsoon
2024-11-22,P5699,Dresses,S,Black,0,90,0,Delhi,0,1710.88,Monsoon
2024-11-22,P7330,Jeans,S,Black,18,19,20,Mumbai,0,599.96,Monsoon
2024-11-22,P7323,Tops,XL,Black,4,20,0,Mumbai,1,364.22,Festive
2024-11-23,P2620,Jackets,L,Black,6,7,40,Mumbai,1,1410.47,Festive
2024-11-23,P9381,Shirts,XL,Red,7,24,0,Delhi,0,1915.71,Festive
2024-11-23,P2125,Jackets,XL,Blue,14,39,0,Mumbai,1,1576.63,Winter
2024-11-23,P9138,Dresses,M,Black,14,62,0,Delhi,0,1642.58,Monsoon
2024-11-23,P4038,Shirts,S,Red,19,15,47,Delhi,1,1793.73,Summer
2024-11-23,P7769,Jeans,XL,White,1,34,0,Delhi,1,1914.63,Festive
2024-11-23,P9617,Shirts,L,Green,18,15,19,Hyderabad,0,1385.3,Summer
2024-11-23,P1844,Shirts,L,White,4,87,0,Mumbai,0,914.28,Festive
2024-11-23,P7823,Jeans,M,White,19,65,0,Hyderabad,1,714.0,Festive
2024-11-23,P3786,Dresses,M,White,3,51,0,Mumbai,0,723.22,Summer
2024-11-23,P1486,Jackets,M,Green,16,75,0,Mumbai,1,1047.11,Festive
2024-11-23,P1485,Tops,XL,Red,8,5,13,Delhi,1,1284.16,Monsoon
2024-11-24,P3740,Tops,XL,Black,12,51,0,Mumbai,1,1080.77,Monsoon
2024-11-24,P5147,Jeans,L,Blue,17,91,0,Delhi,0,1866.83,Monsoon
2024-11-24,P1204,Dresses,L,White,19,67,0,Mumbai,1,356.94,Summer
2024-11-24,P7416,Tops,M,Green,1,20,0,Mumbai,0,887.38,Monsoon
2024-11-24,P6389,Dresses,S,Green,3,90,0,Hyderabad,0,1096.86,Winter
